0:0:0:0:0:0:0:1 - - [26/Nov/2024:16:25:34 +0700] "GET /image/temp-8262627340495498759.jpg HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [26/Nov/2024:16:25:34 +0700] "GET /image/temp-6352099207348952932.jpg HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [26/Nov/2024:16:25:34 +0700] "GET /image/sach-giao-khoa.jpg HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [26/Nov/2024:16:25:34 +0700] "GET /image/truyen-ngan.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [26/Nov/2024:16:25:34 +0700] "GET /image/truyen-tranh.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [26/Nov/2024:16:25:34 +0700] "GET /image/tieu-thuyet.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [26/Nov/2024:16:25:34 +0700] "GET /image/sach-khoa-hoc.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [26/Nov/2024:16:25:34 +0700] "GET /image/truyen-dai.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [26/Nov/2024:16:25:34 +0700] "GET /image/bao-in.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [26/Nov/2024:16:25:34 +0700] "GET /image/tap-chi.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [26/Nov/2024:16:25:34 +0700] "GET /image/sach-giao-trinh.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [26/Nov/2024:16:25:34 +0700] "GET /image/tap-san.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [26/Nov/2024:16:25:34 +0700] "GET /image/nau-an.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [26/Nov/2024:16:25:34 +0700] "GET /css/fonts/bootstrap-icons.woff2?856008caa5eb66df68595e734e59580d HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Nov/2024:16:25:34 +0700] "GET /image/sach-ky-thuat.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [26/Nov/2024:16:25:34 +0700] "GET /image/temp-7329036107498680084.jpg HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [26/Nov/2024:16:25:34 +0700] "GET /image/temp-10075522682831764585.jpg HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [26/Nov/2024:16:25:34 +0700] "GET /image/temp-13862094760385571107.jpg HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [26/Nov/2024:16:25:34 +0700] "GET /image/temp-18128511448457962576.jpg HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [26/Nov/2024:16:25:36 +0700] "GET / HTTP/1.1" 200 28331
